ranking_risco,id_municipio,nome_municipio,sigla_uf,nome_regiao,taxa_alfabetizacao,meta_alfabetizacao_2024,atingiu_meta,probabilidade_prevista_atingir_meta,gap_ate_meta_pp
1619,2106375,Maranhãozinho,MA,Nordeste,97.62,76.95,1,0.3259,-20.67
1620,1101609,Theobroma,RO,Norte,78.73,55.53,1,0.3259,-23.2
1621,4321808,Três de Maio,RS,Sul,52.1,79.17,0,0.3261,27.07
1622,4207684,Ipuaçu,SC,Sul,77.74,62.89,1,0.3261,-14.85
1623,2208106,Pimenteiras,PI,Nordeste,61.41,63.73,0,0.3262,2.32
1624,4219507,Xanxerê,SC,Sul,70.05,68.79,1,0.3262,-1.26
1625,4320552,Sertão Santana,RS,Sul,46.2,75.57,0,0.3262,29.37
1626,2516409,Tacima,PB,Nordeste,77.72,59.92,1,0.3263,-17.8
1627,2100303,Aldeias Altas,MA,Nordeste,45.37,69.85,0,0.3263,24.48
1628,2501401,Baía da Traição,PB,Nordeste,44.76,28.9,1,0.3265,-15.86
1629,4316501,Salvador do Sul,RS,Sul,70.4,80.0,0,0.3266,9.6
1630,2109809,Santa Helena,MA,Nordeste,72.74,60.93,1,0.3266,-11.81
1631,3106200,Belo Horizonte,MG,Sudeste,70.13,61.33,1,0.3266,-8.8
1632,4313805,Palmitinho,RS,Sul,72.2,80.0,0,0.3267,7.8
1633,3300605,Bom Jesus do Itabapoana,RJ,Sudeste,70.64,61.57,1,0.3268,-9.07
1634,4101408,Apucarana,PR,Sul,78.78,80.0,0,0.3268,1.22
1635,1300680,Boa Vista do Ramos,AM,Norte,37.21,33.37,1,0.3269,-3.84
1636,4302659,Brochier,RS,Sul,56.7,67.29,0,0.3272,10.59
1637,4214003,Presidente Getúlio,SC,Sul,58.58,65.13,0,0.3272,6.55
1638,2601052,Araçoiaba,PE,Nordeste,53.49,51.26,1,0.3272,-2.23
1639,5007802,Selvíria,MS,Centro-Oeste,59.83,33.87,1,0.3274,-25.96
1640,2613800,São Vicente Ferrer,PE,Nordeste,42.6,53.76,0,0.3274,11.16
1641,2101400,Balsas,MA,Nordeste,39.54,46.12,0,0.3275,6.58
1642,1712009,Lajeado,TO,Norte,38.15,46.67,0,0.3276,8.52
1643,3517505,Guapiaçu,SP,Sudeste,70.54,60.24,1,0.3276,-10.3
1644,4320909,Tapejara,RS,Sul,47.3,71.34,0,0.3276,24.04
1645,4309001,Giruá,RS,Sul,52.3,76.85,0,0.3277,24.55
1646,1301308,Codajás,AM,Norte,48.37,49.49,0,0.3277,1.12
1647,2112506,Tutóia,MA,Nordeste,57.61,44.16,1,0.3277,-13.45
1648,2805307,Pirambu,SE,Nordeste,37.68,33.03,1,0.3278,-4.65
1649,2700201,Anadia,AL,Nordeste,45.26,57.84,0,0.3278,12.58
1650,2114007,Zé Doca,MA,Nordeste,72.3,80.0,0,0.3278,7.7
1651,4205803,Garuva,SC,Sul,66.73,58.9,1,0.3279,-7.83
1652,4118402,Paranavaí,PR,Sul,74.3,80.0,0,0.328,5.7
1653,4319752,São Vendelino,RS,Sul,41.9,80.0,0,0.328,38.1
1654,1100452,Buritis,RO,Norte,72.32,54.78,1,0.328,-17.54
1655,4310009,Ibirubá,RS,Sul,62.7,63.28,0,0.328,0.58
1656,4321352,Tavares,RS,Sul,28.9,68.03,0,0.328,39.13
1657,2615003,Taquaritinga do Norte,PE,Nordeste,59.64,63.02,0,0.3283,3.38
1658,4218707,Tubarão,SC,Sul,60.48,71.86,0,0.3283,11.38
1659,2600609,Alagoinha,PE,Nordeste,53.87,48.79,1,0.3284,-5.08
1660,2607208,Ipojuca,PE,Nordeste,64.15,70.24,0,0.3285,6.09
1661,2410009,Pilões,RN,Nordeste,63.16,67.21,0,0.3286,4.05
1662,4313359,Nova Roma do Sul,RS,Sul,83.3,80.0,1,0.3287,-3.3
1663,4304804,Carlos Barbosa,RS,Sul,62.5,69.44,0,0.329,6.94
1664,2208007,Picos,PI,Nordeste,54.93,57.43,0,0.329,2.5
1665,5004908,Jaraguari,MS,Centro-Oeste,45.19,44.9,1,0.3292,-0.29
1666,3305133,São José de Ubá,RJ,Sudeste,80.39,75.86,1,0.3294,-4.53
1667,5003207,Corumbá,MS,Centro-Oeste,38.3,47.61,0,0.3296,9.31
1668,2207959,Nova Santa Rita,PI,Nordeste,49.11,53.26,0,0.3297,4.15
1669,4320263,Segredo,RS,Sul,76.2,75.76,1,0.3297,-0.44
1670,4322152,Tunas,RS,Sul,41.1,70.11,0,0.3298,29.01
1671,4117214,Nova Santa Bárbara,PR,Sul,79.18,80.0,0,0.33,0.82
1672,4319356,São Pedro da Serra,RS,Sul,58.8,80.0,0,0.3301,21.2
1673,2205565,Lagoa do Barro do Piauí,PI,Nordeste,59.52,59.71,0,0.3301,0.19
1674,4319307,São Paulo das Missões,RS,Sul,61.1,78.07,0,0.3302,16.97
1675,1100924,Chupinguaia,RO,Norte,71.99,80.0,0,0.3303,8.01
1676,2108108,Paulo Ramos,MA,Nordeste,90.57,76.82,1,0.3303,-13.75
1677,1720655,Silvanópolis,TO,Norte,37.39,41.52,0,0.3303,4.13
1678,3556206,Valinhos,SP,Sudeste,48.21,55.55,0,0.3303,7.34
1679,4215703,Santo Amaro da Imperatriz,SC,Sul,62.84,61.81,1,0.3305,-1.03
1680,2402006,Caicó,RN,Nordeste,47.28,42.3,1,0.3306,-4.98
1681,2101772,Bela Vista do Maranhão,MA,Nordeste,77.73,56.48,1,0.3307,-21.25
1682,2106409,Mata Roma,MA,Nordeste,76.86,71.33,1,0.3308,-5.53
1683,5002902,Cassilândia,MS,Centro-Oeste,54.38,44.23,1,0.3308,-10.15
1684,2803203,Itaporanga d'Ajuda,SE,Nordeste,39.49,31.53,1,0.331,-7.96
1685,1701101,Aparecida do Rio Negro,TO,Norte,35.78,37.16,0,0.331,1.38
1686,2703106,Igaci,AL,Nordeste,24.34,36.85,0,0.3313,12.51
1687,2608206,Joaquim Nabuco,PE,Nordeste,47.34,54.58,0,0.3314,7.24
1688,1713700,Monte Santo do Tocantins,TO,Norte,44.77,36.45,1,0.3315,-8.32
1689,2201929,Bonfim do Piauí,PI,Nordeste,35.96,55.47,0,0.3316,19.51
1690,2208858,Riacho Frio,PI,Nordeste,92.42,80.0,1,0.3318,-12.42
1691,4300109,Agudo,RS,Sul,56.9,60.08,0,0.3319,3.18
1692,2806404,Santana do São Francisco,SE,Nordeste,22.21,36.03,0,0.332,13.82
1693,2512747,Riachão,PB,Nordeste,70.37,56.97,1,0.3321,-13.4
1694,5107180,Ribeirão Cascalheira,MT,Centro-Oeste,70.87,66.14,1,0.3323,-4.73
1695,4307815,Estrela Velha,RS,Sul,60.0,80.0,0,0.3324,20.0
1696,2201408,Barro Duro,PI,Nordeste,40.17,44.76,0,0.3325,4.59
1697,2105104,Icatu,MA,Nordeste,68.98,68.75,1,0.3327,-0.23
1698,3505708,Barueri,SP,Sudeste,68.13,65.63,1,0.3327,-2.5
1699,5007950,Tacuru,MS,Centro-Oeste,56.62,56.3,1,0.3329,-0.32
1700,2703304,Inhapi,AL,Nordeste,80.16,67.49,1,0.3331,-12.67
1701,2110278,Santo Amaro do Maranhão,MA,Nordeste,39.84,40.2,0,0.3332,0.36
1702,4211850,Ouro Verde,SC,Sul,66.67,50.27,1,0.3333,-16.4
1703,4207007,Içara,SC,Sul,69.13,71.39,0,0.3333,2.26
1704,5107008,Poxoréo,MT,Centro-Oeste,46.27,52.47,0,0.3333,6.2
1705,2612406,Sanharó,PE,Nordeste,65.85,47.86,1,0.3334,-17.99
1706,2614204,Sirinhaém,PE,Nordeste,74.49,63.56,1,0.3334,-10.93
1707,4107900,Floresta,PR,Sul,74.01,76.93,0,0.3336,2.92
1708,2208502,Porto,PI,Nordeste,36.04,46.38,0,0.3336,10.34
1709,4312252,Minas do Leão,RS,Sul,55.5,74.31,0,0.3336,18.81
1710,2205805,Luzilândia,PI,Nordeste,54.9,56.4,0,0.3339,1.5
1711,2614501,Surubim,PE,Nordeste,58.71,59.49,0,0.334,0.78
1712,4109906,Icaraíma,PR,Sul,51.76,74.31,0,0.334,22.55
1713,4207502,Indaial,SC,Sul,66.7,59.31,1,0.3341,-7.39
1714,5101704,Barra do Bugres,MT,Centro-Oeste,72.78,55.71,1,0.3343,-17.07
1715,1101492,São Francisco do Guaporé,RO,Norte,62.99,68.1,0,0.3343,5.11
1716,2101301,Bacuri,MA,Nordeste,57.55,69.66,0,0.3343,12.11
1717,2208700,Redenção do Gurguéia,PI,Nordeste,80.52,80.0,1,0.3346,-0.52
1718,1302553,Manaquiri,AM,Norte,20.56,52.37,0,0.3347,31.81
1719,2502102,Boa Ventura,PB,Nordeste,47.71,35.73,1,0.3347,-11.98
1720,4209904,Lontras,SC,Sul,58.41,63.17,0,0.3347,4.76
1721,1100254,Presidente Médici,RO,Norte,67.81,65.31,1,0.3347,-2.5
1722,5103353,Confresa,MT,Centro-Oeste,54.24,42.31,1,0.3348,-11.93
1723,1710904,Itapiratins,TO,Norte,53.53,41.84,1,0.3349,-11.69
1724,2616209,Vertentes,PE,Nordeste,56.85,59.19,0,0.3349,2.34
1725,2112605,Urbano Santos,MA,Nordeste,38.63,77.24,0,0.335,38.61
1726,3518800,Guarulhos,SP,Sudeste,49.23,45.75,1,0.3351,-3.48
1727,2209005,Rio Grande do Piauí,PI,Nordeste,41.79,53.74,0,0.3351,11.95
1728,4109401,Guarapuava,PR,Sul,67.0,75.27,0,0.3353,8.27
1729,3534401,Osasco,SP,Sudeste,49.13,51.47,0,0.3354,2.34
1730,2513208,Santa Cruz,PB,Nordeste,86.28,57.29,1,0.3354,-28.99
1731,2608800,Lajedo,PE,Nordeste,57.42,52.98,1,0.3355,-4.44
1732,4218301,Três Barras,SC,Sul,49.49,54.77,0,0.3356,5.28
1733,2615607,Trindade,PE,Nordeste,69.13,63.05,1,0.3357,-6.08
1734,4316303,Roque Gonzales,RS,Sul,71.2,76.36,0,0.3357,5.16
1735,2805109,Pedrinhas,SE,Nordeste,11.52,21.39,0,0.3358,9.87
1736,5102678,Campo Verde,MT,Centro-Oeste,64.36,60.16,1,0.3359,-4.2
1737,2706406,Pão de Açúcar,AL,Nordeste,55.26,52.93,1,0.3359,-2.33
1738,4316972,Santa Margarida do Sul,RS,Sul,25.7,48.4,0,0.3359,22.7
1739,4104808,Cascavel,PR,Sul,74.34,80.0,0,0.336,5.66
1740,2602308,Bonito,PE,Nordeste,79.75,60.58,1,0.3361,-19.17
1741,2607653,Itambé,PE,Nordeste,43.31,53.71,0,0.3361,10.4
1742,1718907,Santa Rosa do Tocantins,TO,Norte,36.92,27.99,1,0.3362,-8.93
1743,4300638,Amaral Ferrador,RS,Sul,56.6,72.06,0,0.3362,15.46
1744,4119905,Ponta Grossa,PR,Sul,75.9,76.43,0,0.3362,0.53
1745,1303106,Nova Olinda do Norte,AM,Norte,37.34,56.11,0,0.3366,18.77
1746,2513505,Santana de Mangueira,PB,Nordeste,100.0,80.0,1,0.3367,-20.0
1747,4209706,Lebon Régis,SC,Sul,59.3,47.04,1,0.3371,-12.26
1748,1507979,Terra Santa,PA,Norte,65.58,72.19,0,0.3373,6.61
1749,5107701,Rosário Oeste,MT,Centro-Oeste,56.37,58.02,0,0.3373,1.65
1750,2103901,Duque Bacelar,MA,Nordeste,81.51,71.09,1,0.3374,-10.42
1751,2103703,Cururupu,MA,Nordeste,66.32,68.14,0,0.3375,1.82
1752,5107578,Rondolândia,MT,Centro-Oeste,51.28,36.18,1,0.3376,-15.1
1753,2612000,Sairé,PE,Nordeste,81.01,69.69,1,0.3379,-11.32
1754,2616183,Vertente do Lério,PE,Nordeste,82.94,80.0,1,0.3379,-2.94
1755,2402105,Campo Redondo,RN,Nordeste,39.72,31.26,1,0.338,-8.46
1756,1100064,Colorado do Oeste,RO,Norte,71.69,65.67,1,0.3381,-6.02
1757,2102903,Carutapera,MA,Nordeste,61.21,59.63,1,0.3381,-1.58
1758,4116208,Morretes,PR,Sul,59.7,70.28,0,0.3382,10.58
1759,4205456,Forquilhinha,SC,Sul,63.24,62.24,1,0.3382,-1.0
1760,4318614,São José do Sul,RS,Sul,37.5,80.0,0,0.3382,42.5
1761,4311734,Mampituba,RS,Sul,55.2,68.47,0,0.3383,13.27
1762,1702158,Araguanã,TO,Norte,37.81,44.23,0,0.3384,6.42
1763,2108306,Penalva,MA,Nordeste,63.88,59.53,1,0.3387,-4.35
1764,4316956,Santa Maria do Herval,RS,Sul,59.3,78.55,0,0.3388,19.25
1765,4218905,Urubici,SC,Sul,76.9,63.46,1,0.3389,-13.44
1766,2504504,Condado,PB,Nordeste,46.13,60.18,0,0.3389,14.05
1767,2516706,Teixeira,PB,Nordeste,81.85,73.96,1,0.3389,-7.89
1768,2407252,Major Sales,RN,Nordeste,60.04,38.44,1,0.3389,-21.6
1769,1100056,Cerejeiras,RO,Norte,66.81,62.09,1,0.3391,-4.72
1770,2202000,Buriti dos Lopes,PI,Nordeste,61.68,47.6,1,0.3392,-14.08
1771,2101905,Bequimão,MA,Nordeste,59.75,39.93,1,0.3393,-19.82
1772,4220000,Balneário Rincão,SC,Sul,51.64,55.22,0,0.3395,3.58
1773,4312708,Nonoai,RS,Sul,44.6,48.14,0,0.3395,3.54
1774,2516508,Taperoá,PB,Nordeste,90.59,78.57,1,0.3397,-12.02
1775,4212809,Balneário Piçarras,SC,Sul,53.84,64.55,0,0.3397,10.71
1776,2107605,Palmeirândia,MA,Nordeste,70.09,48.1,1,0.3398,-21.99
1777,5005707,Naviraí,MS,Centro-Oeste,59.87,63.53,0,0.3399,3.66
1778,4314076,Passo do Sobrado,RS,Sul,57.9,80.0,0,0.3401,22.1
1779,5106240,Nova Ubiratã,MT,Centro-Oeste,58.41,74.28,0,0.3401,15.87
1780,4310652,Itati,RS,Sul,66.7,52.69,1,0.3401,-14.01
1781,2703908,Jundiá,AL,Nordeste,44.34,41.39,1,0.3402,-2.95
1782,2500577,Algodão de Jandaíra,PB,Nordeste,50.16,50.06,1,0.3403,-0.1
1783,2501906,Belém,PB,Nordeste,34.72,60.65,0,0.3404,25.93
1784,4102802,Bela Vista do Paraíso,PR,Sul,54.88,64.18,0,0.3405,9.3
1785,2706000,Olivença,AL,Nordeste,80.79,54.93,1,0.3405,-25.86
1786,4202800,Braço do Norte,SC,Sul,58.11,63.84,0,0.3406,5.73
1787,2515401,São Vicente do Seridó,PB,Nordeste,54.16,59.88,0,0.3407,5.72
1788,4122404,Rolândia,PR,Sul,71.84,74.42,0,0.3408,2.58
1789,4313656,Palmares do Sul,RS,Sul,50.3,57.88,0,0.3408,7.58
1790,2100436,Alto Alegre do Maranhão,MA,Nordeste,51.5,71.78,0,0.341,20.28
1791,2203909,Floriano,PI,Nordeste,53.36,54.22,0,0.341,0.86
1792,2803104,Itabi,SE,Nordeste,33.65,26.4,1,0.341,-7.25
1793,2609204,Maraial,PE,Nordeste,58.48,70.93,0,0.3411,12.45
1794,2101202,Bacabal,MA,Nordeste,51.38,51.22,1,0.3411,-0.16
1795,2504850,Coxixola,PB,Nordeste,93.33,75.76,1,0.3413,-17.57
1796,2804409,Neópolis,SE,Nordeste,30.98,28.33,1,0.3413,-2.65
1797,2102804,Carolina,MA,Nordeste,50.96,50.25,1,0.3414,-0.71
1798,4207858,Irati,SC,Sul,87.82,80.0,1,0.3414,-7.82
1799,3548708,São Bernardo do Campo,SP,Sudeste,54.16,59.62,0,0.3414,5.46
1800,2616308,Vicência,PE,Nordeste,68.15,61.19,1,0.3414,-6.96
1801,2800670,Boquim,SE,Nordeste,34.91,29.96,1,0.3415,-4.95
1802,4121000,Querência do Norte,PR,Sul,50.32,50.89,0,0.3415,0.57
1803,4301800,Barracão,RS,Sul,56.4,74.37,0,0.3415,17.97
1804,4316428,Sagrada Família,RS,Sul,43.8,78.98,0,0.3416,35.18
1805,5000708,Anastácio,MS,Centro-Oeste,41.7,34.56,1,0.3416,-7.14
1806,2612802,Santa Terezinha,PE,Nordeste,79.68,70.19,1,0.3418,-9.49
1807,4209409,Laguna,SC,Sul,52.91,40.16,1,0.3418,-12.75
1808,5107883,Serra Nova Dourada,MT,Centro-Oeste,94.74,67.73,1,0.342,-27.01
1809,2511707,Pilõezinhos,PB,Nordeste,56.06,80.0,0,0.342,23.94
1810,4321303,Taquari,RS,Sul,25.6,54.6,0,0.3421,29.0
1811,4124707,São Jerônimo da Serra,PR,Sul,71.33,80.0,0,0.3421,8.67
1812,4321667,Três Cachoeiras,RS,Sul,53.6,80.0,0,0.3423,26.4
1813,4320206,Seberi,RS,Sul,65.2,80.0,0,0.3424,14.8
1814,3162906,São João Nepomuceno,MG,Sudeste,69.83,70.39,0,0.3425,0.56
1815,5103304,Comodoro,MT,Centro-Oeste,47.59,61.46,0,0.3426,13.87
1816,2702009,Coité do Nóia,AL,Nordeste,77.24,75.74,1,0.3426,-1.5
1817,5200258,Águas Lindas de Goiás,GO,Centro-Oeste,53.9,54.0,0,0.3427,0.1
1818,5106174,Nova Nazaré,MT,Centro-Oeste,85.25,51.34,1,0.3427,-33.91
1819,4309753,Ibarama,RS,Sul,48.9,72.44,0,0.3427,23.54
1820,2607505,Itaíba,PE,Nordeste,58.6,62.9,0,0.3428,4.3
1821,2107704,Paraibano,MA,Nordeste,74.65,79.02,0,0.3428,4.37
1822,4305009,Catuípe,RS,Sul,71.6,80.0,0,0.3429,8.4
1823,3118601,Contagem,MG,Sudeste,70.1,58.08,1,0.3429,-12.02
1824,4307559,Estação,RS,Sul,45.4,74.46,0,0.3431,29.06
1825,4304903,Casca,RS,Sul,77.3,80.0,0,0.3431,2.7
1826,2209500,Santo Inácio do Piauí,PI,Nordeste,85.37,74.44,1,0.3431,-10.93
1827,1722081,Wanderlândia,TO,Norte,41.89,41.91,0,0.3432,0.02
1828,2702553,Estrela de Alagoas,AL,Nordeste,36.15,41.35,0,0.3432,5.2
1829,4100905,Amaporã,PR,Sul,76.71,73.16,1,0.3432,-3.55
1830,2601300,Barra de Guabiraba,PE,Nordeste,86.54,80.0,1,0.3433,-6.54
1831,2701704,Capela,AL,Nordeste,42.53,47.36,0,0.3434,4.83
1832,4302402,Bom Retiro do Sul,RS,Sul,65.1,78.46,0,0.3435,13.36
1833,5107875,Sapezal,MT,Centro-Oeste,84.38,71.39,1,0.3436,-12.99
1834,3525409,Jeriquara,SP,Sudeste,49.55,50.82,0,0.344,1.27
1835,2508802,Malta,PB,Nordeste,48.74,70.29,0,0.3441,21.55
1836,2112902,Vitória do Mearim,MA,Nordeste,60.19,54.07,1,0.3442,-6.12
1837,1100502,Novo Horizonte do Oeste,RO,Norte,70.67,73.7,0,0.3445,3.03
1838,4300208,Ajuricaba,RS,Sul,74.3,80.0,0,0.3447,5.7
1839,4308458,Fortaleza dos Valos,RS,Sul,68.2,80.0,0,0.3448,11.8
1840,2612208,Salgueiro,PE,Nordeste,75.13,76.55,0,0.3448,1.42
1841,5106224,Nova Mutum,MT,Centro-Oeste,74.86,66.79,1,0.3449,-8.07
1842,4117057,Nova Laranjeiras,PR,Sul,68.33,77.85,0,0.3449,9.52
1843,2614303,Moreilândia,PE,Nordeste,56.94,49.94,1,0.3449,-7.0
1844,4108908,Guairaçá,PR,Sul,80.71,73.72,1,0.3449,-6.99
1845,4321006,Tapera,RS,Sul,77.9,64.43,1,0.3449,-13.47
1846,4310504,Iraí,RS,Sul,59.4,69.28,0,0.345,9.88
1847,2502003,Belém do Brejo do Cruz,PB,Nordeste,40.07,61.23,0,0.3451,21.16
1848,2609105,Machados,PE,Nordeste,96.75,80.0,1,0.3452,-16.75
1849,2105427,Itinga do Maranhão,MA,Nordeste,60.13,79.93,0,0.3452,19.8
1850,2112100,Timbiras,MA,Nordeste,44.63,47.97,0,0.3453,3.34
1851,2101350,Bacurituba,MA,Nordeste,100.0,80.0,1,0.3457,-20.0
1852,2607307,Ipubi,PE,Nordeste,70.08,73.25,0,0.3457,3.17
1853,5102637,Campo Novo do Parecis,MT,Centro-Oeste,67.19,65.16,1,0.346,-2.03
1854,2103802,Dom Pedro,MA,Nordeste,43.95,46.62,0,0.3461,2.67
1855,1708304,Goianorte,TO,Norte,40.0,57.94,0,0.3461,17.94
1856,3551504,Serrana,SP,Sudeste,43.97,51.47,0,0.3462,7.5
1857,2111250,São José dos Basílios,MA,Nordeste,56.16,19.22,1,0.3463,-36.94
1858,2103174,Centro Novo do Maranhão,MA,Nordeste,36.86,46.3,0,0.3463,9.44
1859,3301108,Cantagalo,RJ,Sudeste,52.0,59.77,0,0.3463,7.77
1860,4127601,Tijucas do Sul,PR,Sul,68.4,78.94,0,0.3465,10.54
1861,4200101,Abelardo Luz,SC,Sul,56.3,67.3,0,0.3465,11.0
